Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
12-06-2026 00:00,17:09,CNR8714338678,Canceled by Driver,CID552174,Prime SUV,Greater Noida,Manesar,null,null,null,Personal & Car related issue,null,null,594,null,0,null,null
05-06-2026 00:00,19:58,CNR8799457998,Success,CID265097,eBike,Janakpuri,Noida Sector 142,133,60,null,null,No,null,443,UPI,27,4.7,3.1
08-06-2026 00:00,21:08,CNR9476870789,Success,CID134799,Bike,Chhatarpur,Dwarka,112,140,null,null,No,null,143,UPI,5,4.7,3.5
25-06-2026 00:00,16:47,CNR9460419391,Success,CID682232,Prime Plus,Okhla,Rajouri Garden,203,140,null,null,No,null,653,UPI,22,4.8,4.6
21-06-2026 00:00,14:33,CNR9714506554,Success,CID448241,Bike,Mehrauli,Preet Vihar,175,55,null,null,No,null,477,Cash,33,4.6,4
28-06-2026 00:00,17:34,CNR6986348837,Success,CID952616,eBike,Noida Sector 142,Anand Vihar,210,110,null,null,No,null,298,Cash,5,4.4,3.2
23-06-2026 00:00,18:35,CNR8307973463,Canceled by Customer,CID296842,Prime Plus,Noida Sector 142,Rohini,null,null,Driver is not moving,null,null,null,492,null,0,null,null
25-06-2026 00:00,18:53,CNR9579637862,Canceled by Driver,CID299780,Prime Plus,Karol Bagh,Noida City Centre,null,null,null,Customer was coughing/sick,null,null,695,null,0,null,null
08-06-2026 00:00,19:58,CNR6484715242,Success,CID138408,Prime Plus,Manesar,Vasant Kunj,84,30,null,null,No,null,493,Cash,49,4.8,4.1
25-06-2026 00:00,21:03,CNR1218233804,Success,CID552367,Bike,Noida Sector 62,MG Road Gurugram,126,40,null,null,No,null,891,UPI,18,3.7,3.9
20-06-2026 00:00,07:38,CNR9651566841,Success,CID457194,Prime Sedan,Mehrauli,DLF Phase 3,147,90,null,null,No,null,555,Cash,25,3.9,4.7
21-06-2026 00:00,16:48,CNR4589303229,Driver Not Found,CID874587,Mini,Noida Sector 142,Pitampura,null,null,null,null,null,null,2956,null,0,null,null
16-06-2026 00:00,16:27,CNR2453795031,Success,CID677921,Prime SUV,Aerocity,Udyog Vihar,203,55,null,null,No,null,223,Cash,29,4.6,4.2
08-06-2026 00:00,08:03,CNR8205724323,Success,CID928466,Prime SUV,Saket,Sohna Road,245,35,null,null,No,null,227,Cash,12,4.5,4
28-06-2026 00:00,09:55,CNR2111173154,Canceled by Customer,CID668972,eBike,Sector 29 Gurugram,Okhla,null,null,Driver is not moving,null,null,null,305,null,0,null,null
25-06-2026 00:00,10:45,CNR2199658521,Success,CID820225,Mini,Noida Sector 76,Shahdara,182,115,null,null,No,null,347,Cash,45,4.7,3.8
06-06-2026 00:00,07:09,CNR8486450446,Success,CID552501,Prime SUV,Lajpat Nagar,Manesar,161,45,null,null,No,null,967,UPI,3,3.1,4.4
15-06-2026 00:00,10:47,CNR1232190687,Success,CID349575,Prime Sedan,Greater Noida,Rohini,84,65,null,null,No,null,398,Cash,30,4,3.9
14-06-2026 00:00,12:21,CNR2477907913,Success,CID930768,Auto,Laxmi Nagar,Shahdara,189,145,null,null,No,null,2345,Cash,14,3.3,4.7
11-06-2026 00:00,20:44,CNR3213808906,Success,CID391254,Auto,DLF Phase 3,Vasant Kunj,196,50,null,null,No,null,298,UPI,7,4.4,3.1
25-06-2026 00:00,19:01,CNR7330810000,Success,CID966307,Prime Plus,Karkardooma,Saket,91,60,null,null,No,null,515,Cash,20,4.1,4.6
15-06-2026 00:00,13:08,CNR2069986740,Success,CID799795,Mini,Noida Sector 150,Noida City Centre,140,50,null,null,No,null,359,Cash,18,4.9,3.6
20-06-2026 00:00,11:46,CNR2938599905,Success,CID773013,Prime SUV,DLF Phase 1,Noida Sector 150,56,110,null,null,No,null,722,Cash,36,4.4,3.2
20-06-2026 00:00,21:25,CNR6101125423,Success,CID738522,Prime SUV,Golf Course Road,Manesar,308,130,null,null,No,null,298,UPI,43,3.6,4.1
13-06-2026 00:00,20:02,CNR2649782478,Success,CID322689,Prime Plus,Gurugram Cyber City,Greater Noida,189,130,null,null,No,null,2227,UPI,7,4.6,4.3
06-06-2026 00:00,18:59,CNR9924834618,Canceled by Customer,CID540486,Mini,Noida Sector 18,Vasant Kunj,null,null,Wrong Address,null,null,null,251,null,0,null,null
29-06-2026 00:00,17:42,CNR3330432300,Success,CID674190,Prime Plus,Shahdara,Hauz Khas,147,110,null,null,No,null,506,Cash,39,3.6,3.4
06-06-2026 00:00,19:28,CNR9168241991,Success,CID633192,Prime SUV,Noida Sector 50,Saket,168,35,null,null,No,null,249,Cash,40,4.7,4.2
06-06-2026 00:00,21:13,CNR5826282197,Success,CID776586,Mini,Karkardooma,Noida Sector 50,308,90,null,null,No,null,215,UPI,4,4.8,4.3
11-06-2026 00:00,11:01,CNR3966674559,Canceled by Driver,CID525983,Bike,Hauz Khas,DLF Phase 1,null,null,null,More than permitted people in there,null,null,261,null,0,null,null
12-06-2026 00:00,18:13,CNR3748594478,Driver Not Found,CID892634,Mini,Manesar,Anand Vihar,null,null,null,null,null,null,118,null,0,null,null
09-06-2026 00:00,14:33,CNR1037944868,Canceled by Customer,CID493046,Prime SUV,Noida Sector 62,Golf Course Extension Road,null,null,Change of plans,null,null,null,358,null,0,null,null
08-06-2026 00:00,10:26,CNR8445966761,Canceled by Driver,CID372319,Prime SUV,Vasant Kunj,Manesar,null,null,null,More than permitted people in there,null,null,441,null,0,null,null
22-06-2026 00:00,17:35,CNR1225999069,Canceled by Customer,CID589191,Auto,Hauz Khas,Preet Vihar,null,null,Driver asked to cancel,null,null,null,367,null,0,null,null
09-06-2026 00:00,12:17,CNR2018452545,Canceled by Driver,CID617689,Prime Plus,Greater Kailash,Anand Vihar,null,null,null,Personal & Car related issue,null,null,243,null,0,null,null
13-06-2026 00:00,16:47,CNR3676528220,Success,CID820225,Mini,Vasant Kunj,Noida Sector 142,98,70,null,null,No,null,413,UPI,8,3.5,3.3
21-06-2026 00:00,14:37,CNR8084632177,Success,CID613538,Auto,MG Road Gurugram,Rajouri Garden,301,65,null,null,No,null,336,UPI,4,3.3,3.8
06-06-2026 00:00,16:57,CNR7497645709,Success,CID271258,Bike,Golf Course Road,Sector 29 Gurugram,56,55,null,null,No,null,271,Cash,49,3.9,4.7
24-06-2026 00:00,00:32,CNR8584402085,Success,CID714466,Prime Sedan,Sohna Road,Noida Sector 93,294,50,null,null,No,null,133,Cash,8,3.7,5
27-06-2026 00:00,17:43,CNR2062195887,Canceled by Driver,CID186053,eBike,Mayur Vihar,Chhatarpur,null,null,null,More than permitted people in there,null,null,202,null,0,null,null
28-06-2026 00:00,07:52,CNR1529956747,Success,CID782518,Prime Sedan,MG Road Gurugram,Noida Sector 150,112,140,null,null,No,null,383,Cash,7,4.2,4.2
12-06-2026 00:00,18:19,CNR9166246928,Driver Not Found,CID673402,Prime SUV,Mehrauli,Noida Sector 142,null,null,null,null,null,null,110,null,0,null,null
20-06-2026 00:00,12:13,CNR4762901201,Success,CID599580,Bike,DLF Phase 3,Lajpat Nagar,273,95,null,null,No,null,325,Cash,35,3.5,4.5
04-06-2026 00:00,12:44,CNR3011005356,Success,CID883355,Mini,Greater Noida,Noida Sector 142,119,135,null,null,No,null,276,Cash,7,4.9,4.5
14-06-2026 00:00,20:44,CNR7272941302,Success,CID370608,Prime Plus,Anand Vihar,Noida Sector 18,231,70,null,null,No,null,289,UPI,41,4.1,4
28-06-2026 00:00,21:28,CNR6686696593,Canceled by Driver,CID546558,Mini,Noida Sector 150,Noida City Centre,null,null,null,Customer related issue,null,null,431,null,0,null,null
18-06-2026 00:00,23:30,CNR3631851969,Success,CID265056,Prime Sedan,Vasant Kunj,Sohna Road,63,110,null,null,No,null,733,UPI,23,4.5,3.9
09-06-2026 00:00,22:38,CNR9140183965,Success,CID586548,Prime Sedan,Manesar,Karol Bagh,217,40,null,null,No,null,208,Cash,8,4.1,3.7
26-06-2026 00:00,10:26,CNR9664515840,Canceled by Driver,CID617870,eBike,Mayur Vihar,Saket,null,null,null,Customer related issue,null,null,265,null,0,null,null
06-06-2026 00:00,20:11,CNR6023919182,Success,CID152334,Mini,Golf Course Extension Road,Noida Sector 18,273,110,null,null,No,null,443,Cash,10,3.8,3.8
11-06-2026 00:00,17:47,CNR1993306270,Canceled by Customer,CID121379,Bike,Noida Sector 50,Udyog Vihar,null,null,Wrong Address,null,null,null,414,null,0,null,null
05-06-2026 00:00,19:43,CNR8775247655,Success,CID177145,Prime Sedan,Sohna Road,Noida Sector 76,56,30,null,null,No,null,383,Cash,38,3.2,4.6
20-06-2026 00:00,18:34,CNR6973514864,Success,CID256855,Prime Sedan,DLF Phase 3,Noida Sector 15,98,110,null,null,No,null,478,UPI,27,3.3,3.1
25-06-2026 00:00,18:21,CNR4640596864,Success,CID405090,Bike,Palam Vihar,Manesar,77,90,null,null,No,null,275,Cash,44,3.9,3.7
14-06-2026 00:00,15:24,CNR7714961455,Canceled by Driver,CID358144,Auto,Rajouri Garden,MG Road Gurugram,null,null,null,Customer related issue,null,null,414,null,0,null,null
24-06-2026 00:00,18:39,CNR3488004005,Success,CID149940,Mini,Laxmi Nagar,Golf Course Extension Road,56,125,null,null,No,null,250,Cash,29,4.6,4.6
27-06-2026 00:00,16:33,CNR4817437715,Success,CID886585,Auto,Shahdara,Noida Sector 150,245,80,null,null,Yes,Customer Demand,662,Cash,7,4.4,4.9
25-06-2026 00:00,10:11,CNR1186869861,Canceled by Driver,CID594386,eBike,Noida Sector 76,Noida Sector 137,null,null,null,Customer related issue,null,null,456,null,0,null,null
18-06-2026 00:00,23:44,CNR3364811600,Success,CID742428,Prime SUV,Janakpuri,Golf Course Road,154,130,null,null,No,null,483,UPI,27,3.8,3.3
30-06-2026 00:00,11:44,CNR9185681960,Success,CID376912,Bike,Udyog Vihar,Noida Sector 50,70,100,null,null,No,null,125,Credit Card,3,3.5,4.8
19-06-2026 00:00,19:51,CNR5963992255,Canceled by Driver,CID668619,eBike,New Delhi Railway Station,Chhatarpur,null,null,null,Personal & Car related issue,null,null,223,null,0,null,null
20-06-2026 00:00,15:53,CNR1840571126,Success,CID876250,Auto,Nehru Place,New Delhi Railway Station,182,120,null,null,No,null,2600,UPI,18,3.6,3.6
20-06-2026 00:00,19:43,CNR8180563433,Success,CID385576,Bike,Mayur Vihar,Noida Sector 50,77,85,null,null,No,null,220,Cash,9,3.4,3
01-06-2026 00:00,15:04,CNR1318346324,Success,CID537357,Bike,Pitampura,Laxmi Nagar,266,85,null,null,No,null,401,UPI,2,3.9,3.6
19-06-2026 00:00,09:09,CNR8113433416,Canceled by Driver,CID543337,Prime SUV,Anand Vihar,Okhla,null,null,null,Customer was coughing/sick,null,null,1384,null,0,null,null
10-06-2026 00:00,13:21,CNR5537523905,Driver Not Found,CID232591,Prime Plus,Aerocity,Noida Sector 137,null,null,null,null,null,null,845,null,0,null,null
16-06-2026 00:00,20:06,CNR4800517658,Success,CID935648,Bike,Pitampura,Lajpat Nagar,140,105,null,null,No,null,757,UPI,39,4.3,5
23-06-2026 00:00,00:48,CNR3886791933,Canceled by Driver,CID159432,Prime SUV,DLF Phase 1,Rajouri Garden,null,null,null,More than permitted people in there,null,null,478,null,0,null,null
23-06-2026 00:00,17:05,CNR2724889374,Canceled by Customer,CID182379,Auto,Noida City Centre,DLF Phase 3,null,null,Driver asked to cancel,null,null,null,164,null,0,null,null
02-06-2026 00:00,20:53,CNR3174315720,Canceled by Driver,CID271712,Prime Plus,Golf Course Road,Lajpat Nagar,null,null,null,Customer related issue,null,null,257,null,0,null,null
05-06-2026 00:00,12:21,CNR3891850217,Driver Not Found,CID744690,Mini,Saket,Noida Sector 50,null,null,null,null,null,null,253,null,0,null,null
06-06-2026 00:00,18:07,CNR1343648281,Success,CID305033,Prime Sedan,Noida Sector 142,Vasant Kunj,168,110,null,null,No,null,150,Cash,5,3.9,3.2
25-06-2026 00:00,18:43,CNR3344934116,Success,CID535867,Prime Sedan,Noida Sector 93,Nehru Place,245,105,null,null,No,null,187,UPI,7,3.5,4
01-06-2026 00:00,12:45,CNR7432154096,Success,CID602036,Prime SUV,Shahdara,Chhatarpur,217,30,null,null,No,null,558,Cash,26,3.2,3.8
10-06-2026 00:00,08:48,CNR2909328746,Success,CID469342,Prime Plus,Mayur Vihar,Noida Sector 93,84,40,null,null,No,null,540,UPI,40,3.1,4.2
17-06-2026 00:00,20:00,CNR9304984224,Success,CID441015,Auto,Golf Course Extension Road,Sector 29 Gurugram,287,55,null,null,No,null,352,UPI,2,3.6,3.2
19-06-2026 00:00,14:44,CNR8126098852,Success,CID984263,Prime SUV,Noida Sector 15,Rajouri Garden,252,110,null,null,No,null,249,UPI,12,4.7,4.6
02-06-2026 00:00,14:38,CNR8393923350,Canceled by Customer,CID971496,Bike,Greater Kailash,Okhla,null,null,Driver asked to cancel,null,null,null,395,null,0,null,null
05-06-2026 00:00,07:15,CNR5954243276,Success,CID137167,Prime Plus,Nehru Place,Gurugram Railway Station,133,90,null,null,No,null,482,Cash,40,4.6,3.2
05-06-2026 00:00,18:50,CNR7503100674,Driver Not Found,CID903037,Prime Sedan,Aerocity,Vivek Vihar,null,null,null,null,null,null,1384,null,0,null,null
11-06-2026 00:00,21:34,CNR3251791556,Canceled by Driver,CID641048,Mini,Nehru Place,Laxmi Nagar,null,null,null,Customer was coughing/sick,null,null,494,null,0,null,null
19-06-2026 00:00,12:52,CNR5623130935,Success,CID115438,Mini,Noida Sector 62,MG Road Gurugram,182,40,null,null,No,null,335,UPI,31,4.9,4.7
21-06-2026 00:00,17:51,CNR3598631402,Driver Not Found,CID543015,Mini,Malviya Nagar,Sector 29 Gurugram,null,null,null,null,null,null,732,null,0,null,null
06-06-2026 00:00,15:28,CNR5098295082,Canceled by Driver,CID749309,Mini,Vivek Vihar,Dwarka,null,null,null,Personal & Car related issue,null,null,166,null,0,null,null
24-06-2026 00:00,21:45,CNR6105954010,Success,CID441175,Prime Sedan,DLF Phase 3,Gurugram Railway Station,259,135,null,null,No,null,914,UPI,33,5,3.5
15-06-2026 00:00,20:32,CNR7925309750,Success,CID667585,Prime SUV,Janakpuri,Noida Sector 93,42,125,null,null,No,null,285,Cash,48,4,4.9
10-06-2026 00:00,21:38,CNR5191608152,Success,CID125825,Prime Sedan,Greater Noida,Greater Kailash,245,90,null,null,No,null,140,UPI,28,3.8,3.3
05-06-2026 00:00,13:14,CNR5461944545,Success,CID784369,Prime SUV,Rohini,Nehru Place,105,40,null,null,No,null,262,Cash,31,3.4,3.1
22-06-2026 00:00,18:31,CNR9475348337,Success,CID367751,Mini,Noida Sector 62,Janakpuri,56,135,null,null,No,null,488,UPI,41,4.5,4.3
05-06-2026 00:00,21:45,CNR1167743067,Success,CID840048,Prime SUV,IGI Airport,Lajpat Nagar,49,70,null,null,No,null,291,Cash,30,4.1,3.1
08-06-2026 00:00,07:07,CNR9103166984,Success,CID194296,Mini,Chhatarpur,Karol Bagh,182,90,null,null,No,null,322,UPI,41,4,4.7
23-06-2026 00:00,20:48,CNR6548879627,Canceled by Customer,CID851984,Auto,MG Road Gurugram,Greater Noida,null,null,Change of plans,null,null,null,238,null,0,null,null
07-06-2026 00:00,12:54,CNR8493639338,Success,CID472487,Prime Plus,Noida Sector 93,Laxmi Nagar,308,125,null,null,No,null,355,UPI,49,4.1,3.7
12-06-2026 00:00,16:59,CNR4147236208,Success,CID271411,Bike,Noida Sector 18,Sector 29 Gurugram,84,130,null,null,No,null,2750,Cash,25,3.7,3.2
24-06-2026 00:00,17:35,CNR7198060309,Success,CID269627,eBike,Anand Vihar,Greater Kailash,287,135,null,null,No,null,727,Cash,47,4.7,4.5
11-06-2026 00:00,20:18,CNR1365703904,Success,CID954901,Prime Sedan,Noida Sector 137,Vasant Kunj,196,105,null,null,No,null,478,Cash,34,4.7,3.4
10-06-2026 00:00,09:56,CNR2001516949,Success,CID134119,Mini,Noida Sector 150,Sector 29 Gurugram,224,60,null,null,No,null,181,Cash,44,4.7,4.8
18-06-2026 00:00,20:53,CNR4627014679,Success,CID534098,Prime Plus,Manesar,Gurugram Cyber City,294,45,null,null,No,null,680,UPI,16,3.2,3
29-06-2026 00:00,16:52,CNR8587838626,Success,CID791351,Auto,Nehru Place,Noida Sector 150,252,50,null,null,Yes,Customer Demand,283,UPI,8,3.9,3
22-06-2026 00:00,09:16,CNR2841282008,Canceled by Driver,CID185228,Mini,Karol Bagh,Karkardooma,null,null,null,Customer related issue,null,null,987,null,0,null,null
12-06-2026 00:00,13:15,CNR1636751670,Success,CID328335,Prime Sedan,Noida Sector 93,Karol Bagh,203,60,null,null,No,null,424,Cash,37,4.7,3.5
09-06-2026 00:00,15:25,CNR7276047592,Driver Not Found,CID116081,eBike,Pitampura,Karkardooma,null,null,null,null,null,null,249,null,0,null,null
20-06-2026 00:00,10:54,CNR4849536879,Canceled by Customer,CID611999,Prime SUV,Karkardooma,Noida Sector 76,null,null,Driver asked to cancel,null,null,null,646,null,0,null,null
19-06-2026 00:00,22:31,CNR5892379753,Success,CID367635,Auto,Dwarka,Noida Sector 142,273,105,null,null,No,null,2733,UPI,5,4.8,4.3
11-06-2026 00:00,08:39,CNR3757927687,Canceled by Driver,CID655806,Auto,DLF Phase 3,Manesar,null,null,null,Customer was coughing/sick,null,null,582,null,0,null,null
25-06-2026 00:00,18:34,CNR8927696203,Success,CID796065,Prime Plus,Noida Sector 15,Noida Sector 50,231,70,null,null,No,null,199,Cash,6,3.7,4.3
28-06-2026 00:00,21:26,CNR6108483451,Success,CID359735,Auto,Sector 29 Gurugram,Rohini,77,35,null,null,No,null,635,Cash,19,4.7,3.5
23-06-2026 00:00,14:13,CNR8425655650,Success,CID914007,Mini,Greater Kailash,Okhla,217,70,null,null,No,null,174,Cash,25,4.8,3.5
22-06-2026 00:00,08:12,CNR4534111323,Success,CID764356,Mini,Laxmi Nagar,Nehru Place,308,60,null,null,Yes,Customer Demand,931,UPI,46,4.8,4.8
08-06-2026 00:00,09:33,CNR8033586120,Driver Not Found,CID444218,Prime Plus,Mehrauli,Greater Kailash,null,null,null,null,null,null,143,null,0,null,null
06-06-2026 00:00,23:12,CNR1686398856,Canceled by Driver,CID674060,eBike,Lajpat Nagar,Sector 29 Gurugram,null,null,null,More than permitted people in there,null,null,588,null,0,null,null
09-06-2026 00:00,08:08,CNR2200084187,Success,CID864811,Prime Sedan,Laxmi Nagar,Noida Sector 62,154,65,null,null,No,null,2428,Cash,41,3.7,3.2
14-06-2026 00:00,19:11,CNR1156263007,Success,CID304185,Bike,Sector 29 Gurugram,Vivek Vihar,49,85,null,null,No,null,206,UPI,43,3.6,4.1
27-06-2026 00:00,17:37,CNR9907676719,Canceled by Driver,CID832129,Auto,Golf Course Extension Road,Vasant Kunj,null,null,null,Personal & Car related issue,null,null,365,null,0,null,null
18-06-2026 00:00,15:34,CNR4198108595,Success,CID834898,eBike,Vasant Kunj,Noida City Centre,308,65,null,null,No,null,2548,Cash,13,4.6,3.3
15-06-2026 00:00,10:57,CNR5288079021,Success,CID984898,Prime SUV,Mehrauli,New Delhi Railway Station,161,105,null,null,No,null,878,UPI,5,4.1,4.8
18-06-2026 00:00,19:33,CNR5716760850,Success,CID569113,eBike,Greater Kailash,Manesar,287,110,null,null,No,null,422,UPI,42,5,3.8
27-06-2026 00:00,17:00,CNR4517141942,Canceled by Driver,CID937557,eBike,Mayur Vihar,Manesar,null,null,null,Customer was coughing/sick,null,null,650,null,0,null,null
10-06-2026 00:00,18:06,CNR7080512853,Success,CID750754,Mini,Laxmi Nagar,Karkardooma,35,110,null,null,No,null,494,Cash,38,3.4,4.1
06-06-2026 00:00,05:07,CNR7882469710,Canceled by Driver,CID886398,Prime Plus,Janakpuri,Lajpat Nagar,null,null,null,Personal & Car related issue,null,null,231,null,0,null,null
05-06-2026 00:00,14:28,CNR4541255164,Canceled by Customer,CID170870,Auto,Aerocity,Laxmi Nagar,null,null,Driver is not moving,null,null,null,477,null,0,null,null
27-06-2026 00:00,06:42,CNR8114188855,Success,CID699624,Mini,Noida Sector 76,Vivek Vihar,91,35,null,null,No,null,361,UPI,49,3.8,3.1
10-06-2026 00:00,20:15,CNR3829171497,Success,CID203606,Prime Plus,Janakpuri,Noida Sector 137,91,130,null,null,No,null,151,Cash,13,3.6,4.7
27-06-2026 00:00,06:58,CNR5993809508,Canceled by Driver,CID480649,Bike,Greater Noida,Laxmi Nagar,null,null,null,More than permitted people in there,null,null,907,null,0,null,null
23-06-2026 00:00,11:19,CNR8781089189,Canceled by Driver,CID537258,Prime Plus,Manesar,New Delhi Railway Station,null,null,null,Customer related issue,null,null,380,null,0,null,null
29-06-2026 00:00,09:31,CNR7662376532,Canceled by Customer,CID248460,Auto,Noida City Centre,Rajouri Garden,null,null,Driver asked to cancel,null,null,null,706,null,0,null,null
20-06-2026 00:00,18:57,CNR5927066775,Success,CID731152,Mini,Anand Vihar,Golf Course Extension Road,189,35,null,null,No,null,481,Cash,3,3.7,4
08-06-2026 00:00,06:38,CNR8321886553,Success,CID439676,Prime SUV,Karkardooma,Malviya Nagar,133,40,null,null,No,null,154,Cash,22,4.3,3.1
27-06-2026 00:00,09:02,CNR7949871556,Canceled by Driver,CID194102,Auto,Aerocity,Noida Sector 142,null,null,null,Customer was coughing/sick,null,null,476,null,0,null,null
15-06-2026 00:00,19:01,CNR3463285152,Success,CID488951,Mini,Mehrauli,Golf Course Extension Road,56,130,null,null,No,null,750,UPI,41,4.3,3.6
01-06-2026 00:00,14:15,CNR5989750389,Success,CID327814,eBike,Noida Sector 150,Sector 29 Gurugram,154,55,null,null,No,null,921,UPI,30,3,3.7
06-06-2026 00:00,21:07,CNR5597588261,Success,CID632134,Prime Sedan,Noida Sector 50,Janakpuri,294,35,null,null,No,null,254,UPI,2,3.7,4.5
12-06-2026 00:00,17:12,CNR1765828952,Canceled by Driver,CID940513,Prime Sedan,Noida Sector 18,Manesar,null,null,null,Personal & Car related issue,null,null,257,null,0,null,null
07-06-2026 00:00,18:26,CNR3040464353,Canceled by Customer,CID622006,eBike,Gurugram Railway Station,Noida Sector 62,null,null,Driver is not moving,null,null,null,1806,null,0,null,null
13-06-2026 00:00,15:02,CNR5573006895,Success,CID477570,Prime Sedan,Noida Sector 137,Noida Sector 150,161,130,null,null,No,null,435,UPI,36,3.2,4.7
26-06-2026 00:00,09:40,CNR6732904501,Canceled by Driver,CID522636,Auto,Golf Course Road,Golf Course Extension Road,null,null,null,Customer related issue,null,null,415,null,0,null,null
03-06-2026 00:00,05:44,CNR2359103697,Canceled by Customer,CID482357,eBike,Noida Sector 18,Laxmi Nagar,null,null,Wrong Address,null,null,null,475,null,0,null,null
10-06-2026 00:00,23:59,CNR4074528248,Success,CID338435,eBike,Rajouri Garden,Manesar,63,65,null,null,No,null,915,Cash,34,3.3,4.6
09-06-2026 00:00,15:56,CNR1237882301,Success,CID509452,Prime SUV,Anand Vihar,Rajouri Garden,84,140,null,null,No,null,364,UPI,6,3,4.7
02-06-2026 00:00,14:08,CNR5764953045,Canceled by Driver,CID546408,Prime Plus,Karkardooma,Pitampura,null,null,null,Customer was coughing/sick,null,null,250,null,0,null,null
29-06-2026 00:00,23:25,CNR4720419105,Canceled by Customer,CID111416,Prime Sedan,New Delhi Railway Station,Noida City Centre,null,null,Driver is not moving,null,null,null,193,null,0,null,null
26-06-2026 00:00,06:35,CNR8932407172,Success,CID388681,Auto,Noida Sector 150,Gurugram Railway Station,280,35,null,null,No,null,135,Cash,10,3.9,4.9
12-06-2026 00:00,16:28,CNR6649462848,Canceled by Driver,CID443860,Mini,Greater Kailash,Noida Sector 62,null,null,null,More than permitted people in there,null,null,848,null,0,null,null
18-06-2026 00:00,19:59,CNR9695038112,Success,CID419579,Prime Plus,Rohini,DLF Phase 3,98,115,null,null,Yes,Customer Demand,231,Cash,9,4.8,3.5
29-06-2026 00:00,15:24,CNR5062837968,Success,CID417130,Bike,Udyog Vihar,Sohna Road,168,85,null,null,No,null,155,Cash,4,4.5,3.4
11-06-2026 00:00,08:49,CNR5286392086,Canceled by Driver,CID947334,Prime Sedan,Noida Sector 93,Sohna Road,null,null,null,Personal & Car related issue,null,null,927,null,0,null,null
19-06-2026 00:00,21:47,CNR7856750310,Success,CID609134,Bike,Sohna Road,MG Road Gurugram,217,55,null,null,No,null,199,Cash,15,4.4,4.3
04-06-2026 00:00,18:45,CNR9130034268,Success,CID731129,Prime Plus,Noida Sector 15,Manesar,238,80,null,null,No,null,870,Cash,18,3.8,5
02-06-2026 00:00,16:38,CNR7846105538,Success,CID788253,Prime Plus,Preet Vihar,Laxmi Nagar,308,55,null,null,No,null,397,UPI,23,3.5,3.3
20-06-2026 00:00,20:09,CNR4917756364,Success,CID884658,Prime Plus,Shahdara,DLF Phase 1,189,30,null,null,No,null,342,Cash,11,3.6,4.5
19-06-2026 00:00,00:43,CNR4776135136,Success,CID730306,Mini,Golf Course Extension Road,Janakpuri,252,135,null,null,Yes,Other Issue,375,Credit Card,16,4.6,4.4
17-06-2026 00:00,22:08,CNR1452851885,Success,CID806277,Bike,Noida Sector 142,Aerocity,266,115,null,null,No,null,1142,Cash,14,3.5,4.9
12-06-2026 00:00,19:11,CNR2342829780,Canceled by Driver,CID990068,Prime Plus,Karkardooma,Noida Sector 93,null,null,null,Customer related issue,null,null,633,null,0,null,null
23-06-2026 00:00,10:03,CNR3130231215,Canceled by Driver,CID377368,eBike,Dwarka,MG Road Gurugram,null,null,null,Personal & Car related issue,null,null,251,null,0,null,null
26-06-2026 00:00,08:14,CNR9940163127,Success,CID319816,Prime Plus,New Delhi Railway Station,Golf Course Road,147,55,null,null,No,null,403,Cash,16,4.8,4.9
03-06-2026 00:00,20:22,CNR9260662630,Success,CID809158,Auto,Okhla,Sector 29 Gurugram,196,70,null,null,No,null,758,Cash,3,3.2,4.1
25-06-2026 00:00,22:40,CNR7844618063,Success,CID935496,Prime Sedan,Noida Sector 62,Vasant Kunj,84,145,null,null,No,null,1169,Credit Card,14,3.3,3.6
24-06-2026 00:00,19:35,CNR2556700533,Canceled by Driver,CID236649,Mini,Rajouri Garden,Udyog Vihar,null,null,null,Customer was coughing/sick,null,null,226,null,0,null,null
06-06-2026 00:00,20:43,CNR4849949762,Success,CID427903,eBike,Sector 29 Gurugram,Greater Kailash,56,135,null,null,No,null,1603,UPI,33,4.1,3.9
23-06-2026 00:00,07:10,CNR8620651033,Success,CID433285,eBike,Okhla,Golf Course Extension Road,224,70,null,null,No,null,363,Cash,33,4.8,4.6
26-06-2026 00:00,07:35,CNR8424506283,Canceled by Customer,CID432956,Auto,DLF Phase 1,Saket,null,null,Driver asked to cancel,null,null,null,891,null,0,null,null
27-06-2026 00:00,22:35,CNR8735058448,Success,CID489760,Bike,Gurugram Railway Station,MG Road Gurugram,133,25,null,null,No,null,988,UPI,20,3.5,4.4
15-06-2026 00:00,17:57,CNR1844669882,Success,CID855304,Mini,Vasant Kunj,Noida Sector 76,133,130,null,null,No,null,885,Cash,38,3.5,4.5
02-06-2026 00:00,10:13,CNR9594303092,Success,CID305654,Prime Plus,DLF Phase 1,Noida Sector 76,70,95,null,null,No,null,363,Cash,42,3.5,4
27-06-2026 00:00,08:24,CNR7033984657,Driver Not Found,CID318109,Prime SUV,Preet Vihar,Anand Vihar,null,null,null,null,null,null,138,null,0,null,null
04-06-2026 00:00,18:56,CNR8984762118,Driver Not Found,CID301595,Auto,Sohna Road,Pitampura,null,null,null,null,null,null,732,null,0,null,null
